,id,sex,age,marital,child,educ,source,smoke,smokenum,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH_1,COO_1,MAH_2,FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC1_2,FAC2_2,FAC3_2,FAC4_2,MAH_3,COO_2,tpnew
57,233.0,FEMALES,21.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,21.0,19.0,45.0,29.0,23.0,28.0,40.0,,61.0,18 - 29,18 - 24,completed high school,1.462397997898956,0.6974047124102186,1.1146717292617013e-05,6.126048833191616,1.5876778501653286,1.3195238752662934,0.8782936623463988,0.47832760665303203,1.803226119881902,1.4096976857676695,0.6969592681409283,0.34132772965614444,0.6974047124102171,1.1146717292616779e-05,
58,159.0,FEMALES,65.0,DIVORCED,NO,SOME SECONDARY,LIFE IN GENERAL,NO,0.0,30.0,28.0,47.0,13.0,30.0,27.0,34.0,10.0,79.0,45+,50+,did not complete high school,1.1139433523068367,3.1697008894558474,0.009982153316285245,5.959580015626086,1.755049382807986,-0.9946252273990734,0.02295985596007659,-0.7055575606627639,1.68710397394906,-0.7895671047320334,0.15343168129254042,-0.40252504287111374,3.169700889455845,0.00998215331628531,
59,139.0,FEMALES,32.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,,NO,,23.0,26.0,91.0,13.0,17.0,23.0,26.0,10.0,61.0,30 - 44,25 - 32,some additional training,1.1139433523068367,1.5160631583990956,0.00011213471575533023,5.951721745982133,-1.8506553332953986,-1.1832355271634512,0.01257877981752159,-0.9048514971021552,-2.02757594124068,-1.3937986797956845,0.20193239165335866,-0.8856461080225331,1.5160631583990924,0.00011213471575532691,
60,20.0,FEMALES,42.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0.0,18.0,20.0,74.0,15.0,14.0,26.0,36.0,4.0,52.0,30 - 44,41 - 49,some additional training,1.1760912590556813,0.5246042483507559,0.0007360653319072269,5.930958203456143,-1.9975720986503926,-0.7082951132062696,-0.4314661013219614,-0.3227209540246815,-2.1406547514961374,-0.890074552925333,-0.3232852801159897,-0.35343289924556753,0.5246042483507554,0.0007360653319072256,
61,533.0,MALES,38.0,SINGLE,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,NO,0.0,19.0,19.0,49.0,23.0,18.0,25.0,34.0,4.0,77.0,30 - 44,33 - 40,completed undergrad uni,1.3617278360175928,4.584536557124888,8.354038507524807e-05,5.895186478901885,2.1641152065674065,-0.8528172531598676,1.838216977591437,1.482343457356065,2.319250566557792,-1.2662750886106082,2.0498244216355452,1.8456236082977853,4.584536557124877,8.354038507524605e-05,158.0
62,236.0,FEMALES,26.0,SINGLE,NO,SOME ADDITIONAL TRAINING,,NO,0.0,19.0,20.0,91.0,12.0,20.0,29.0,36.0,6.0,48.0,18 - 29,25 - 32,some additional training,1.0791812460476249,1.1246163611311548,0.0001005955840160735,5.872352440174849,-1.6972221577502569,-1.0845214634716813,-0.4766823783798036,-0.85831653186057,-1.889404355001115,-1.180243761280289,-0.3224866016047603,-0.819979675957473,1.1246163611311533,0.00010059558401607286,100.0
63,154.0,FEMALES,52.0,REMARRIED,YES,SOME ADDITIONAL TRAINING,"TIME (lack of time, too much to do)",NO,0.0,28.0,19.0,44.0,13.0,34.0,29.0,34.0,6.0,66.0,45+,50+,some additional training,1.1139433523068367,1.3868502150624638,0.0002291269729383226,5.869566103431637,1.414746514888788,-0.20521981078791748,-1.3022482825164081,-0.49816437665480595,1.3331280118339122,0.26507623615708303,-1.3414226642934692,-0.30690767672005126,1.3868502150624602,0.00022912697293832408,136.0
64,477.0,FEMALES,36.0,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,NO,,15.0,17.0,74.0,32.0,21.0,39.0,18.0,9.0,39.0,30 - 44,33 - 40,completed high school,1.505149978319906,3.348938969795358,0.00576340704313631,5.777609098997753,-1.7734980414782997,2.0720476009157967,0.877196008777166,-0.07234573217164933,-1.6004934745729766,1.9296481967962027,0.5978700626652717,-0.6819700516022738,3.348938969795355,0.005763407043136308,82.0
65,495.0,FEMALES,60.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,FAMILY,NO,,26.0,10.0,32.0,36.0,23.0,36.0,39.0,6.0,43.0,45+,50+,completed postgrad uni,1.5563025007672873,8.789204532998681,0.0006077733546775979,5.741820169309111,-0.0804676433318294,2.6695789373210936,1.065020504061466,0.40379502393029904,0.21193552344263616,2.683605236706621,0.6910071426321804,-0.15826237688719352,8.78920453299867,0.0006077733546776109,90.0
66,344.0,FEMALES,33.0,MARRIED FIRST TIME,YES,SOME SECONDARY,CHILDREN,NO,0.0,10.0,11.0,86.0,34.0,9.0,40.0,27.0,4.0,24.0,30 - 44,33 - 40,did not complete high school,1.5314789170422551,11.06105637434404,7.487962981160663e-06,5.659856392809067,-0.8691549750875169,1.779922520703433,0.3718536483923109,2.3682762498660512,-0.6218386016080729,1.433706895630012,0.15243567139683986,2.071207644708487,11.061056374344034,7.487962981158815e-06,52.0
67,132.0,MALES,54.0,MARRIED FIRST TIME,NO,SOME SECONDARY,,NO,,20.0,,37.0,33.0,19.0,29.0,29.0,5.0,59.0,45+,50+,did not complete high school,1.5185139398778875,2.636117862706592,0.0004147322587661142,5.652798337255321,0.4835869087530237,1.9289030730510255,0.7637944777717048,1.2113518074708303,0.7472705926698404,1.8628365951991348,0.5040050736583974,0.9097825872023215,2.636117862706587,0.0004147322587661144,122.0
68,119.0,FEMALES,68.0,DIVORCED,NO,COMPLETED HIGHSCHOOL,FAMILY,NO,0.0,30.0,28.0,40.0,10.0,35.0,13.0,37.0,7.0,83.0,45+,50+,completed high school,1.0,3.977411877258815,0.007621529556806266,5.643251283275353,0.8554308306539712,-1.0600379294200875,-0.8994974455814201,-0.8120872274052449,0.702203885882245,-0.7768186804910788,-0.7879609416129539,-0.5371377426058518,3.9774118772588123,0.007621529556806214,170.0
69,340.0,FEMALES,66.0,MARRIED FIRST TIME,NO,SOME SECONDARY,HEALTH/ILLNESS,NO,0.0,26.0,15.0,37.0,15.0,32.0,33.0,39.0,8.0,74.0,45+,50+,did not complete high school,1.1760912590556813,8.407391731230152,0.008140481019981221,5.593006517045324,0.5001336985636752,-0.1142214756607229,-1.0878834708392608,-0.2923783186643733,0.42593832381553903,0.18488056608904496,-1.1213699873076197,-0.1946882181980345,8.407391731230131,0.008140481019981214,152.0
70,258.0,FEMALES,24.0,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,YES,210.0,28.0,27.0,38.0,10.0,25.0,29.0,30.0,4.0,56.0,18 - 29,18 - 24,completed undergrad uni,1.0,3.318610023213242,0.004240969186716101,5.569517480020141,0.5032579382910338,-1.123753688753919,-0.669000020523577,-1.1932472361471336,0.33363523200731765,-0.8744037472546395,-0.5417241590880449,-0.9704788793074878,3.318610023213234,0.004240969186716126,116.0
71,439.0,FEMALES,38.0,SINGLE,NO,POSTGRADUATE COMPLETED,WORK,NO,0.0,27.0,27.0,40.0,16.0,24.0,15.0,38.0,5.0,64.0,30 - 44,33 - 40,completed postgrad uni,1.2041199826559248,1.9652358331828195,0.007974530591165964,5.384640775863143,0.9366761959401754,-0.08522863076922356,-0.8282127365207582,-0.08893662199845292,0.8991870336829954,0.18806196987726276,-0.8567685692056487,0.04118177991917333,1.9652358331828161,0.00797453059116593,132.0
72,22.0,FEMALES,57.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0.0,24.0,19.0,37.0,10.0,23.0,29.0,360.0,4.0,66.0,45+,50+,some additional training,1.0,1.3868502150624638,0.0002291269729383226,5.326384478335583,0.46534218627723595,-1.0074796327960012,-1.288452882076733,-0.6692098901875981,0.29050529654735324,-0.7128345257767067,-1.1943078894897041,-0.41116469226676994,1.3868502150624602,0.00022912697293832408,136.0
73,458.0,MALES,50.0,SEPARATED,YES,POSTGRADUATE COMPLETED,SPOUSE OR PARTNER,NO,0.0,18.0,18.0,91.0,32.0,10.0,31.0,32.0,5.0,60.0,45+,50+,completed postgrad uni,1.505149978319906,1.166319931128394,0.0003074130679695993,5.198050039692602,-1.4739461839104224,2.3977957535721246,0.3444900213853517,-0.29625632281236447,-1.3089081062779881,2.462018346509747,-0.013546459283053425,-0.9343736209545656,1.1663199311283918,0.0003074130679696002,124.0
74,541.0,MALES,50.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0.0,22.0,19.0,74.0,27.0,14.0,30.0,39.0,8.0,57.0,45+,50+,completed postgrad uni,1.4313637641589874,0.4896700404258625,5.3080347859816744e-05,5.126024116958055,-2.0017048879393053,1.8278512570412333,-0.9586474159080669,0.9975414165880221,-1.9151110765552877,1.8167112147013404,-1.2500598639553575,0.5693047069710042,0.4896700404258619,5.308034785981718e-05,118.0
75,370.0,FEMALES,24.0,SINGLE,NO,SOME ADDITIONAL TRAINING,LIFE IN GENERAL,YES,150.0,17.0,20.0,91.0,13.0,19.0,31.0,35.0,8.0,52.0,18 - 29,18 - 24,some additional training,1.1139433523068367,0.5246042483507559,0.00018064940006693752,5.0773613346053175,-1.2554529808954855,-1.0050400388049259,-0.7480663439993703,0.18797259067689326,-1.4013203298352783,-1.1491784155936333,-0.6032173465363885,0.3267472865685845,0.5246042483507554,0.00018064940006693857,108.0
76,362.0,FEMALES,46.0,MARRIED FIRST TIME,YES,SOME SECONDARY,MONEY/FINANCES,NO,0.0,20.0,23.0,86.0,29.0,30.0,25.0,28.0,8.0,62.0,45+,41 - 49,did not complete high school,1.462397997898956,0.10007629739339635,2.41166073422466e-05,4.998626971424906,-0.5224204460544329,1.3574149052827031,1.088229169979695,-0.4778882707201082,-0.38260059555254766,1.3085309238695928,0.9119793895162147,-0.873281775479951,0.10007629739339621,2.4116607342245917e-05,128.0
77,180.0,FEMALES,70.0,MARRIED FIRST TIME,NO,SOME SECONDARY,SPOUSE OR PARTNER,NO,0.0,30.0,15.0,32.0,24.0,10.0,38.0,37.0,8.0,63.0,45+,50+,did not complete high school,1.380211241711606,4.518908658364412,0.013533523195025689,4.985218930946881,-0.322710815626107,0.9066942738272362,0.5256515789145779,-1.482886312751471,-0.2912155737697132,1.0946234254719194,0.38016010116433696,-1.8085624347985902,4.518908658364402,0.013533523195025677,130.0
78,345.0,FEMALES,30.0,MARRIED FIRST TIME,YES,SOME SECONDARY,FAMILY,NO,0.0,18.0,19.0,86.0,18.0,27.0,20.0,40.0,7.0,44.0,30 - 44,25 - 32,did not complete high school,1.255272505103306,1.9252157553759905,0.01645872530222506,4.9822832236676975,-1.1911504456130961,0.9040964441310271,-1.578619603100494,-0.7211304210296291,-1.2709302274820673,1.271948516855932,-1.784243816577195,-0.9753341437143249,1.9252157553759883,0.01645872530222506,92.0
79,229.0,FEMALES,21.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,21.0,18.0,86.0,35.0,24.0,36.0,32.0,4.0,50.0,18 - 29,18 - 24,completed high school,1.5440680443502757,1.1107732291371282,0.0023368067888297275,4.850936637596626,-0.5402814590755275,2.3435830476932105,0.4453258460727266,1.897761817266805,-0.25622585633703265,2.1557598071623265,0.12850815221597667,1.483770589242943,1.1107732291371275,0.00233680678882973,104.0
80,507.0,FEMALES,46.0,LIVING WITH PARTNER,NO,SOME ADDITIONAL TRAINING,WORK,NO,0.0,8.0,9.0,86.0,26.0,17.0,39.0,34.0,0.0,23.0,45+,41 - 49,some additional training,1.414973347970818,13.28412918090185,0.0035013197978929146,4.834089592109402,-1.0090631506079466,0.02116325182376724,1.5160546565491224,0.8633914072331754,-0.9041975215280211,-0.5178066257086659,1.5951523441522997,0.7566024495811663,13.284129180901841,0.0035013197978929693,50.0
81,546.0,MALES,58.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,MONEY/FINANCES,NO,0.0,27.0,27.0,40.0,10.0,35.0,14.0,29.0,6.0,72.0,45+,50+,completed postgrad uni,1.0,1.834338905863295,0.00685546101355821,4.766911957203746,0.7844282156010699,-0.9724460336031459,-1.141573184580836,-0.6011011900696162,0.6314951065522278,-0.6745928228381722,-1.0490434633229369,-0.3251831206220621,1.8343389058632937,0.006855461013558182,148.0
82,133.0,FEMALES,23.0,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,NO,,23.0,19.0,37.0,30.0,22.0,26.0,40.0,4.0,55.0,18 - 29,18 - 24,some additional training,1.4771212547196624,0.5004099478128312,0.0007677553169336905,4.764755228435115,0.46185414797680835,2.6457444707373123,-0.11430713173501958,-0.5550886226263224,0.6538942710502448,3.093668974971418,-0.5513497666671994,-1.0714795461759035,0.5004099478128308,0.0007677553169336898,114.0
83,263.0,MALES,49.0,MARRIED FIRST TIME,NO,POSTGRADUATE COMPLETED,WORK,NO,0.0,16.0,18.0,31.0,34.0,9.0,32.0,29.0,2.0,44.0,45+,41 - 49,completed postgrad uni,1.5314789170422551,1.9943031549755423,7.410645381330996e-10,4.660868993538925,-0.2879161608145498,1.6210296622614384,1.7694361338211593,0.8046764178312076,-0.02551928911843812,1.3013281719439813,1.5974071628211715,0.42598979220375116,1.9943031549755408,7.41064538132962e-10,92.0
84,530.0,FEMALES,25.0,SINGLE,NO,COMPLETED UNDERGRADUATE,"TIME (lack of time, too much to do)",YES,10.0,23.0,23.0,36.0,20.0,30.0,18.0,27.0,4.0,74.0,18 - 29,25 - 32,completed undergrad uni,1.3010299956639813,1.3449708002926075,0.0031989952804805794,4.5228682385663825,0.40044698724543637,-0.02745999218548144,-0.38477654633917635,0.7278971439437737,0.4166813313242522,-0.021731522973971473,-0.38659809501464315,0.8313105335308649,1.3449708002926053,0.003198995280480566,152.0
85,109.0,MALES,33.0,SINGLE,NO,SOME ADDITIONAL TRAINING,LIFE IN GENERAL,YES,200.0,26.0,20.0,34.0,14.0,25.0,16.0,32.0,4.0,71.0,30 - 44,33 - 40,some additional training,1.146128035678238,1.8481604923677866,0.012410918107543491,4.488596324594355,0.013318197931648469,-0.7327177710594928,-0.6398367029089128,0.17433834169029222,-0.07518322366481175,-0.7153627528974091,-0.5457011577088675,0.36189341717269974,1.848160492367782,0.012410918107543467,146.0
86,337.0,MALES,32.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,SPOUSE OR PARTNER,NO,0.0,18.0,20.0,86.0,12.0,30.0,30.0,30.0,7.0,52.0,30 - 44,25 - 32,some additional training,1.0791812460476249,0.5246042483507559,2.837016871566783e-05,4.402881217062044,-0.9066338731474844,-0.9558855938907355,-0.6264147643313562,-0.6847978131982606,-1.0712202105707735,-0.9421000639783041,-0.5026271991392344,-0.5863859746538479,0.5246042483507554,2.8370168715668218e-05,108.0
87,509.0,MALES,42.0,MARRIED FIRST TIME,YES,SOME SECONDARY,LIFE IN GENERAL,NO,0.0,24.0,26.0,31.0,10.0,26.0,17.0,19.0,6.0,74.0,30 - 44,41 - 49,did not complete high school,1.0,1.569533609102886,0.0024989886967377575,4.356746559030447,-0.3727835790161659,-0.9438239918610726,-1.393062684647681,-0.5508767247018708,-0.5631795717801629,-0.7400697576911688,-1.303413115521903,-0.3651045616515917,1.569533609102885,0.002498988696737741,152.0
88,235.0,MALES,26.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,21.0,24.0,42.0,20.0,12.0,32.0,36.0,7.0,64.0,18 - 29,25 - 32,completed high school,1.3010299956639813,0.31753978925996035,0.0029975573530386895,4.324561855918704,1.1085682297835484,0.12035057106858929,0.569106757592083,-0.43635199920981416,1.158717067565806,0.22376537659041665,0.5545668197522776,-0.41901922905276856,0.31753978925996,0.002997557353038703,132.0
89,498.0,FEMALES,25.0,STEADY RELATIONSHIP,NO,POSTGRADUATE COMPLETED,HEALTH/ILLNESS,YES,7.0,26.0,24.0,86.0,31.0,28.0,29.0,24.0,4.0,68.0,18 - 29,25 - 32,completed postgrad uni,1.4913616938342726,0.4595916412309603,0.001552944900145042,4.2997046432504815,-0.9285639460159887,1.335159144048238,0.4541536096335099,1.8349431881954932,-0.7366745184749464,1.000280096076273,0.29984596366237,1.5839286763091363,0.45959164123096,0.0015529449001450508,140.0
90,304.0,FEMALES,36.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,CHILDREN,NO,0.0,23.0,20.0,45.0,16.0,28.0,28.0,27.0,6.0,49.0,30 - 44,33 - 40,completed high school,1.2041199826559248,0.9459615220912685,0.0002945288428550606,4.229190970230217,1.5530570260145744,-0.994963496505495,0.6750897741980544,-0.24886423124820453,1.5386194000387972,-1.0083582844210521,0.8404174773492027,0.03538062192410393,0.9459615220912673,0.00029452884285505963,102.0
91,437.0,MALES,24.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,24.0,22.0,37.0,14.0,23.0,31.0,38.0,3.0,60.0,18 - 29,18 - 24,completed undergrad uni,1.146128035678238,0.013033743769228525,0.0008102541869546646,4.2235329704671205,0.43184214764263834,-0.48758393169585107,-0.7855720596632465,-0.4690093239296769,0.33621775611217963,-0.2672812969710011,-0.7506156185976409,-0.32801120016520463,0.01303374376922849,0.0008102541869546689,124.0
92,403.0,FEMALES,56.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,,NO,,27.0,28.0,38.0,10.0,33.0,15.0,25.0,8.0,86.0,45+,50+,some additional training,1.0,4.783757794024548,0.0029091064970764215,4.115451126462655,0.6241932104907081,-1.0828643673197846,-0.8998088613309416,-0.9984436977572494,0.4555804572870335,-0.8008023561883311,-0.78572816127745,-0.7504892017848712,4.7837577940245435,0.0029091064970763834,176.0
93,311.0,MALES,40.0,MARRIED FIRST TIME,YES,SOME SECONDARY,MONEY/FINANCES,NO,0.0,24.0,24.0,91.0,31.0,16.0,34.0,37.0,5.0,53.0,30 - 44,33 - 40,did not complete high school,1.4913616938342726,1.5027467928029776,0.005841980115103888,4.106085983273354,-1.5837365685637799,1.2750751288586275,1.6135899368037074,0.32233739972875797,-1.4096412810237056,0.8681382590610265,1.4939250861912283,-0.12177015266987275,1.5027467928029739,0.005841980115103902,110.0
94,499.0,MALES,36.0,SINGLE,NO,COMPLETED UNDERGRADUATE,"TIME (lack of time, too much to do)",NO,,26.0,24.0,38.0,15.0,16.0,16.0,37.0,6.0,70.0,30 - 44,33 - 40,completed undergrad uni,1.1760912590556813,0.645224810595607,0.004198568286440932,4.093301331145797,0.5544291057066899,-0.4470733561568437,-0.0891586838861189,-0.992784046708773,0.48311562357585264,-0.25976560019177125,-0.04369094443230437,-0.9145462137579127,0.6452248105956065,0.00419856828644092,144.0
95,103.0,FEMALES,23.0,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,YES,4.0,23.0,21.0,35.0,23.0,31.0,36.0,40.0,3.0,50.0,18 - 29,18 - 24,completed undergrad uni,1.3617278360175928,0.8854043715725554,0.003918954768245285,4.081060707308924,0.20320374306904138,-0.08334036511360471,0.2012976781473874,1.8537849280070413,0.2938537918842341,-0.39195964564099556,0.25188496534001564,1.9949993709206306,0.8854043715725538,0.003918954768245293,104.0
96,14.0,MALES,26.0,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,YES,5.0,23.0,27.0,39.0,10.0,34.0,15.0,36.0,10.0,77.0,18 - 29,25 - 32,completed undergrad uni,1.0,2.3733175612589705,0.0045809112288930105,4.040011502818953,0.6335113421960396,-1.0666262927198484,-1.067578165482897,-0.6110868226797959,0.4734092988829795,-0.8094072450472769,-0.9560687988893892,-0.3334346471747701,2.3733175612589688,0.004580911228892983,158.0
97,316.0,FEMALES,60.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0.0,26.0,24.0,48.0,17.0,27.0,23.0,34.0,9.0,75.0,45+,50+,some additional training,1.2304489213782739,1.443578860529735,3.935507179707166e-06,4.005588552758815,1.9963760988547445,0.617007465286636,-1.8085140875410297,0.09427466557273038,1.9903102183177144,1.250329792678014,-1.9927180322037636,0.232545150102077,1.4435788605297333,3.935507179707751e-06,154.0
98,28.0,MALES,27.0,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,20.0,22.0,32.0,33.0,20.0,32.0,38.0,8.0,45.0,18 - 29,25 - 32,completed high school,1.5185139398778875,2.447558829250119,0.0010790299648710169,3.9803264713829396,-0.2058509615433408,2.65192242869731,0.1920058782018551,0.37788621085094853,0.029678408583122953,2.8193273053292174,-0.21226799333515414,-0.15256444491423915,2.4475588292501134,0.0010790299648710212,94.0
99,209.0,MALES,70.0,MARRIED FIRST TIME,NO,POSTGRADUATE COMPLETED,WORK,NO,,25.0,23.0,86.0,10.0,32.0,19.0,24.0,6.0,68.0,45+,50+,completed postgrad uni,1.0,0.3787018187055618,0.0019062545924490772,3.9753796613834713,-0.6778744631696177,-1.111851722739771,-1.2597102068510866,-0.8516661583792711,-0.8941434880454848,-0.941533763769662,-1.140622454199211,-0.6837251223600145,0.37870181870556135,0.0019062545924490718,140.0
100,535.0,FEMALES,46.0,DIVORCED,NO,SOME ADDITIONAL TRAINING,WORK,NO,0.0,24.0,25.0,39.0,14.0,24.0,30.0,38.0,5.0,60.0,45+,41 - 49,some additional training,1.146128035678238,0.976323158284673,0.0023012433386300195,3.9372522260123293,0.748517718053733,-0.7606562034917725,-0.2636636042276857,-0.4066109089574761,0.6718673441099824,-0.6412319354750222,-0.16710146161061118,-0.20439134563794975,0.9763231582846709,0.002301243338630032,124.0
101,518.0,FEMALES,39.0,DIVORCED,YES,COMPLETED UNDERGRADUATE,RELATIONSHIPS,NO,0.0,23.0,,86.0,33.0,14.0,35.0,37.0,4.0,58.0,30 - 44,33 - 40,completed undergrad uni,1.5185139398778875,0.5129518975771649,0.0024182184862611626,3.9291646169573693,-1.0304123667794487,1.5473734464655833,2.3379270980110753,-0.32626734803121527,-0.8071133415710667,1.1975089443667264,2.187109680157204,-0.8514453245810666,0.5129518975771641,0.0024182184862611674,120.0
102,377.0,FEMALES,55.0,MARRIED FIRST TIME,NO,SOME SECONDARY,FAMILY,NO,0.0,25.0,18.0,42.0,22.0,24.0,32.0,40.0,5.0,81.0,45+,50+,did not complete high school,1.3424226808222062,7.500410958628761,0.016024169404239806,3.9195533319329057,1.1375565459530932,-0.5241306216301367,1.9967099940369948,-0.47448763981177045,1.2190926222048553,-0.7527880831801279,2.1385274222338513,-0.39502721484049996,7.500410958628742,0.01602416940423982,166.0
